english,german,similarity
"Based on internal growth, revenues were up 6.3%.","Das interne Wachstum betrug 6,3 Prozent.",0.9022576808929443
Operating revenues in our Banking segment were down by 19.3% to € 5.7 billion.,"Die operativen Erträge unseres Bankgeschäfts gingen um 19,3 Prozent auf 5,7 Milliarden Euro zurück.",0.8952010869979858
Internal growth of the asset base amounted to 8.1%.,"Das interne Wachstum der Kapital- anlagen betrug 8,1 Prozent.",0.8620603680610657
Our well diversified portfolio compen- sated successfully for the negative impact of the financial markets turbulence.,Dank eines gut diversifiziertes Portfolios konnten wir die negativen Auswirkungen der Finanzmarktturbulenzen ausgleichen.,0.8545209169387817
"Claims from natural catastrophes were € 0.6 billion higher than in 2006, a year that was marked by exceptionally low claims from natural catastrophes.","Der Schaden- aufwand, verursacht durch Naturkatastrophen, war 0,6 Milliarden Euro höher als im Vorjahr, in dem die Belastun- gen durch Naturkatastrophen außergewöhnlich gering waren.",0.8514648675918579
"Although most lines of business in the Investment Bank were not impacted by the financial markets turbulence, a number of business lines experienced a markdown of € 1.3 billion due to the credit crisis.","Obwohl die meisten Geschäftszweige der Investmentbank nicht von den Finanzmarktturbulenzen betroffen waren, verbuchten wir bei einer geringen Anzahl von Geschäftsbereichen Ab- schreibungen von 1,3 Milliarden Euro aufgrund der Kredit- krise.",0.8603222966194153
"In lines of business which were not impacted by the credit crisis, operating profit increased by € 0.3 billion, or 57.8%.","In den Geschäftsbereichen, die nicht von der Kreditkrise betroffen waren, stieg das operative Ergebnis um 0,3 Milliarden Euro oder 57,8 Prozent.",0.9193532466888428
Investments in business expansion and infra- structure projects to secure future growth resulted in oper- ating expenses increasing at a slightly higher rate than operating revenues.,"Investitionen in die Geschäftsexpansion und Infrastrukturprojekte, die künftiges Wachstum sicherstellen sollen, führten zu leicht höheren operativen Aufwendungen, die höher waren als die operati- ven Erträge.",0.9227415323257446
"Non-operating items amounted to an income of € 653 mil- lion, up € 716 million.",Das nichtoperative Ergebnis stieg um 716 Millionen Euro auf 653 Millionen Euro.,0.8666461110115051
The liquidity shortage prompt- ed central banks to provide the capital markets with addi- tional liquidity.,"Der Liquiditätsengpass veran- lasste Zentralbanken dazu, die Kapitalmärkte mit zusätzli- cher Liquidität zu versorgen.",0.8840441107749939
"In the second half of 2007, the crisis in the mortgage market in the United States, triggered by serious disruption of credit quality, led to a revaluation of credit risks.","Im zweiten Halbjahr 2007 führte die Immobilienkrise in den Vereinigten Staaten, ausgelöst durch die erhebliche Ver- schlechterung der Kreditqualität, zu einer Neubewertung der Kreditrisiken.",0.8717835545539856
RMBS”).,RMBS“).,1.0000001192092896
No unrealized losses on CDOs were recorded in our equity.,Es gingen keine nichtrealisierten Verluste aus CDOs in unser Eigenkapital ein.,0.8819062113761902
Impact on investment banking activities of Dresdner Bank Dresdner Bank is engaged in various business activities involving structured products.,Einfluss auf das Investmentbanking-Geschäft der Dresdner Bank Im Rahmen ihrer Kapitalmarktaktivitäten betreibt die Dresdner Bank Geschäfte mit strukturierten Produkten.,0.8751314282417297
"The majority of these ABS is of a high quality, as 89% of them were rated A or better.",Der Großteil dieser ABS weist eine hohe Qualität auf; 89 Prozent sind mindestens mit einem A- Rating bewertet.,0.877302348613739
The following table summarizes the write-downs on CDOs and U.S. RMBS.,Die nachfolgende Tabelle zeigt die Abschreibungen auf CDOs und U.S. RMBS.,0.8567519187927246
"Exposure type Exposure Write- in % of as of downs exposure 12/31/2007 2007 €mn €mn U.S. RMBS Prime 713 71 10% Midprime 336 50 15% Subprime 617 206 33% Total U.S. RMBS 1,666 327 20% CcDO High grade 1,615 225 14% Mezzanine 667 534 80% CDO-squared ” = = = Total CDO 2,282 759 33% 1) CDO-squared: CDO that is predominantly composed of other CDOs Credit enhancements are one or more initiatives taken by the originator in a securitization structure to enhance the security, credit or the rating of the securitized instrument.","Exposure Exposure Abschrei- in% des 31.12.2007 bungen Exposures 2007 Mio € Mio € U.S.RMBS Prime 713 71 10% Midprime 336 50 15% Subprime 617 206 33% Summe U.S. RMBS 1666 327 20% CDO High grade 1615 225 14% Mezzanine 667 534 80% CDO-squared ') _ _ _ Summe CDO 2282 759 33% 1) CDO-squared: CDO das vorwiegend aus anderen CDOs besteht Unter einem Credit Enhancement versteht man eine oder mehrere Maßnahmen, die dem Kreditgeber im Rahmen einer Verbriefungstransaktion zur Verfügung stehen, um die Sicherheiten, die Kreditkonditionen oder das Rating der Verbriefung zu verbessern.",0.8593931794166565
"Thus, the Bank can only be drawn on if significant rating deteriorations occur.","Insofern kann die Bank nur in Anspruch genommen werden, wenn es zu signifikan- ten Ratingverschlechterungen kommt.",0.8749428391456604
"Dresdner Bank provides credit lines for these transactions, the bulk of which are typically syndicated.","Die Dresdner Bank stellt Kreditlinien für diese Transaktio- nen zur Verfügung, von denen üblicherweise ein Großteil syndiziert wird.",0.8929608464241028
"In 2007, provisions were recorded for this business of € 30 million.",2007 wurden 30 Millionen Euro dieses Geschäfts abgeschrieben.,0.9159672260284424
"Since September 2007, the volume of K2 has been reduced by almost 30% to € 16.4 billion.","Seit September 2007 wurde das Volumen von K2 um fast 30 Prozent auf 16,4 Milliarden Euro zurück- gefahren.",0.8539556860923767
"On February 21, 2008 Dresdner Bank decided to offer the Structured Investment Vehicle (“SIV”) K2 a support facility.","Februar 2008 hat die Dresdner Bank beschlossen, dem Structured Investment Vehicle (SIV) K2 eine Support Facility anzubieten.",0.9494174718856812
Dresdner Bank will take over the assets that remain after the restructuring.,Die im Rahmen der Restrukturierung verbleiben- den Aktiva werden von der Dresdner Bank übernommen.,0.857859194278717
"For certain financial instruments, the market has been completely illiquid and market prices were no longer available.",Für bestimmte Finanzinstrumente war der Markt vollständig illiquide und Marktpreise waren nicht mehr verfügbar.,0.924633264541626
Whenever possible the fair value is determined using the market prices available in active markets.,Wenn immer möglich wurden in aktiven Märkten vorhan- dene Marktpreise zur Bestimmung des beizulegenden Zeit- wertes verwendet.,0.8778472542762756
"As a benchmark for the ABS of the trading book, the ABX index was applied.",Für die ABS des Handelsbuchs wurde der ABX-Index als Richtwert herangezogen.,0.8924994468688965
"Because the ABX.HE (Home Equity) index represents a standardized basket of Home Equity ABS reference obligations, the Allianz Group believes that it provides an adequate valuation standard.","Da der ABX.HE (Home Equity) ein standardisiertes Portfolio an Home-Equity-ABS-Referenz- verbindlichkeiten repräsentiert, geht die Allianz Gruppe davon aus, dass dieser Index einen adäquaten Bewertungs- maßstab darstellt.",0.8654772639274597
The valuation was based on the respective ABX- prices.,Die Bewertung erfolgte anhand der jeweiligen ABX-Preise.,0.9279535412788391
"To the extent the Company holds treasury shares on the day of the Annual General Meeting, which are not entitled to dividends pursuant to § 71 b of the German Stock Corporation Act (Aktiengesetz), the amount attributable to such shares shall be carried forward to new account.","Soweit die Gesellschaft am Tag der Hauptversammlung eigene Aktien hält, die gemäß § 71 b Aktiengesetz nicht dividendenberechtigt sind, wird der auf diese Aktien ent– fallende Betrag auf neue Rechnung vorgetragen.",0.8956003189086914
Asia will again be the most dynamic region with forecast growth of 8 %.,Die dynamischste Region mit prognostizierten 8 Prozent Wachstum wird wieder Asien sein.,0.9365269541740417
Expansion in Latin America and Eastern Europe in 2008 is expected to be roughly a percentage point below the corresponding figure for 2007.,"Für Lateinamerika und Osteuropa erwarten wir 2008 eine Expan- sion, die rund einen Prozentpunkt unter den entsprechenden Vorjahreswerten liegt.",0.8727228045463562
"The weak U.S. Dollar will boost U.S. exports in 2008 and, together with the expansive monetary and fiscal policy, will bolster the economy.",Der schwache US-Dollar wird 2008 die US-Exportwirtschaft stärken und zusammen mit der expansiven Geld- und Fiskalpolitik die Konjunktur stützen.,0.9066116213798523
Not an easy environment for financial services providers The ageing of society is happening regardless of the econom- ic uncertainties.,Kein leichtes Umfeld für Finanzdienstleister Die gesellschaftliche Alterung vollzieht sich unabhängig von den ökonomischen Unsicherheiten.,0.8560302257537842
"In contrast to many pension insurance systems, most health insurance schemes are still faced with fundamental reform.",Im Gegensatz zu vielen Rentenversicherungssyste- men steht den meisten Krankenversicherungssystemen grundlegende Reformen noch bevor.,0.8551095128059387
This gives rise to challenges and opportunities for private healthcare insurers.,Daraus ergeben sich Herausforderungen und Chancen für private Krankenversicherer.,0.8981960415840149
"Therefore, on an internal basis, premiums grew by 1.1%.","Deshalb stiegen die Prämien, intern gerechnet, um 1,1 Prozent.",0.8690159916877747
"In Spain, revenues increased by € 123 million.",In Spanien stiegen die Erträge um 123 Millionen Euro.,0.9528958797454834
"Due to the unfavourable development of the U.S. Dollar compared to the Euro, we had to record declining revenues of € 206 million at Fireman’s Fund Insurance Company (“Fireman’s Fund”) in the United States.",Aufgrund der ungünstigen Entwicklung des US-Dollars im Vergleich zum Euro gingen die Erträge unseres US-Versiche- rers Fireman‘s Fund Insurance Company um 206 Millionen Euro zurück.,0.916795551776886
These expenses also contain significant investments in group initiatives.,In diesen Aufwendungen sind unter anderem erhebliche Investitionen in Gruppeninitiativen enthalten.,0.8769824504852295
678 30 24 574 4 12 7 1 2 Hungary 580 575 598 502 499 523 73 68 63 Poland 367 283 235 246 200 160 24 20 12 Romania 341 291 219 155 132 125 11 11 ml Slovakia 319 288 300 273 251 251 112 52 82 Czech Republic 249 253 242 183 179 160 4l 29 27 Bulgaria 103 95 91 70 70 37 16 16 14 Croatia 86 70 60 63 53 45 2 4 2 New Europe?),678 30 24 574 4 12 7 1 2 Ungarn 580 575 598 502 499 523 73 68 63 Polen 367 283 235 246 200 160 24 20 12 Rumänien 341 291 219 155 132 125 11 11 11 Slowakei 319 288 300 273 251 251 112 52 32 Tschechische Republik 249 253 242 183 179 160 4 29 27 Bulgarien 103 95 91 70 70 37 16 16 14 Kroatien 86 70 60 63 53 45 2 4 2 New Europe?,0.9687255024909973
"2,723 1,885 1,769 2,067 1,388 1,313 256 184 213 Other Europe 5,992 5,154 5,094 4,835 4,207 4,176 738 734 709 United States 4,306 4510 4395 3,341 3,523 3,478 651 810 482 Mexico 201 192 175 86 100 88 12 15 13 NAFTA 4,507 4,702 4,570 3,427 3,623 3,566 663 825 495 Australia 1,543 1,452 1,469 1,245 1,195 1,159 296 225 235 Other 349 310 280 170 141 121 16 19 7 Asia-Pacific 1,892 1,762 1,749 1,415 1,336 1,280 312 244 252 South America 918 869 716 692 623 510 55 47 61 Other 95 68 58 50 32 30 9 9 7 Specialty lines Allianz Global Corporate & Specialty 2,811 2,802 2,944 1,800 1,545 1,633 414 404 (254) Credit Insurance 1,762 1,672 1,725 1,268 1,113 997 496 442 420 Travel Insurance and Assistance Services 1,139 1,044 991 1,093 1,008 934 97 90 77 Subtotal 46,353 46,220 46,301 38,553 37,950 37,685 6,296 6,271 5,138 Consolidation® (2,064) (2,546) (2,602) _ _ — 3 (2) 6 Total 44,289 43,674 43,699 38,553 37,950 37,685 6,299 6,269 5,142 » Contains run-off of € 21 mn, €20 mn and € (4) mn in 2007, 2006 and 2005 respectively from a former operating entity located in Luxembourg.","2723 1885 1769 2.067 1388 1313 256 184 215 Sonstiges Europa 5992 5154 5094 4835 4207 4176 738 734 709 USA 4306 4510 4395 3341 3523 3478 651 810 42 Mexiko“) 201 192 175 86 100 88 12 15 13 NAFTA 4507 4702 4570 3427 3623 3566 663 825 495 Australien 1543 1452 1469 1245 1195 1159 296 225 235 Sonstige 349 310 280 170 141 121 16 19 17 Asien-Pazifik 1892 1762 1749 1415 1336 1280 312 244 252 Südamerika 918 869 716 692 623 510 55 47 61 Sonstige 95 68 58 50 32 30 9 9 7 Spezialversicherungsgeschäft Allianz Global Corporate & Specialty 2811 2802 2944 1800 1545 1633 414 404 254 Kreditversicherung 1762 1672 1725 1268 1113 997 496 442 420 Reiseversicherung und Assistance 1139 1044 991 1093 1008 934 97 90 77 Zwischensumme 46353 46220 46 301 38553 37 950 37685 6296 6271 5138 Konsolidierung‘ -2.064 -2546 -2602 _ _ _ 3 -2 4 Summe 44289 43 674 43 699 38553 37 950 37 685 6299 6269 5142 1) Enthält die Abwicklungsergebnisse von 21 Millionen Euro, 20 Millionen Euro und – 4 Millionen Euro der Jahre 2007, 2006 bzw.",0.8736954927444458
6) Represents elimination of transactions between Allianz Group companies in different geographic regions.,6) Die Transaktionen zwischen Gesellschaften der Allianz Gruppe in den verschiedenen Regionen wurden hierin bereinigt.,0.8524927496910095
We recorded dynamic growth all over the region.,Wir wuchsen in der gesamten Region ausgesprochen dynamisch.,0.8725279569625854
"Furthermore, we expanded our sales network in China, benefiting from our strategic partnership with Industrial and Commercial Bank of China Limited (“ICBC”).",Dort bau- ten wir unser Vertriebsnetz weiter aus und nutzten dabei auch die strategische Partnerschaft mit der Industrial and Commercial Bank of China Limited (ICBC).,0.909983217716217
Administrative expense included integration costs in Italy and further investments in operations in Asia- Pacific (China and Japan).,Im Ver- waltungsaufwand waren die Integrationskosten in Italien und Investitionen in den Geschäftsaufbau in Asien-Pazifik (China und Japan) enthalten.,0.8690047264099121
"Allianz Group Annual Report 2007 Group Management Report Life/Health insurance segment’s income statement and ratios €mn €mn €mn Statutory premiums"") 49,367 47,421 48,272 Ceded premiums written (644) (840) (942) Change in unearned premiums (61) (221) (168) Statutory premiums (net) 48,662 46,360 47,162 Deposits from SFAS 97 insurance and investment contracts (27,853) (25,786) (27,165) Premiums earned (net) 20,809 20,574 19,997 Interest and similar income 13,417 12,972 12,057 Income/loss from financial assets and liabilities carried at fair value through income (net), shared with policyholders” (945) (361) 258 Realized gains/losses (net) from investments, shared with policyholders» 3,579 3,087 2,523 Fee and commission income 701 630 507 Other income 182 43 45 Operating revenues 37,743 36,945 35,387 Claims and insurance benefits incurred (net) (17,637) (17,625) (17,439) Changes in reserves for insurance and investment contracts (net) (10,268) (10,525) (10,443) Interest expense (374) (280) (452) Loan loss provisions 3 (1) _ Impairments of investments (net), shared with policyholders (824) (390) (199) Investment expenses (833) (750) (567) Acquisition and administrative expenses (net) (4,588) (4,437) (3,973) Fee and commission expenses (209) (223) (219) Operating restructuring charges» (16) (140) _ Other expenses (2) (9) (1) Operating expenses (34,748) (34,380) (33,293) Operating profit 2,995 2,565 2,094 Income from financial assets and liabilities carried at fair value through income (net), not shared with policyholders” 5 - _ Realized gains/losses (net) from investments, not shared with policyholders» 137 195 208 Impairments of investments (net), not shared with policyholders (3) - _ Amortization of intangible assets (3) (26) (13) Non-operating restructuring charges) (29) (34) (18) Non-operating items 107 135 177 Income before income taxes and minority interests in earnings 3,102 2,700 2,271 Income taxes (897) (641) (488) Minority interests in earnings (214) (416) (425) Net income 1,991 1,643 1,358 Statutory expense ratio® in % 9.4 9.6 8.4 1) For the Life/Health segment, total revenues are measured based upon statutory premiums.","Geschäftsbericht Allianz Gruppe 2007 Konzernlagebericht Gewinn- und Verlustrechnung und Ratio unserer Lebens- und Krankenversicherung Mio€ Mio€ Mio € Gesamte Beitragseinnahmen "") 49367 47421 48272 Abgegebene Rückversicherungsbeiträge -644 -840 -942 Veränderung Beitragsüberträge -61 -221 168 Gesamte Beitragseinahmen (netto) 48 662 46 360 47162 Einlagen aus SFAS 97 Versicherungs- und Investmentverträgen 27 853 -25 786 -27 165 Verdiente Beiträge (netto) 20 809 20 574 19997 Zinserträge und ähnliche Erträge 13417 12 972 12.057 Erträge/Aufwendungen aus erfolgswirksam zum Zeitwert bewerteten Finanzaktiva und Finanzpassiva (netto), die mit den Versicherungsnehmern geteilt werden -945 -361 258 Realisierte Gewinne/Verluste (netto) aus Finanzanlagen, die mit den Versicherungsnehmern geteilt werden?",0.8584581017494202
"3,123 3,091 3,042 3,123 3,091 3,042 Italy 9,765 8,555 9,313 1,006 1,098 1,104 France 6,550 5,792 5,286 1,760 1,436 1,420 Switzerland 992 1,005 1,058 432 455 470 Spain 738 629 547 399 400 350 Belgium 664 597 601 310 302 327 Netherlands 399 424 381 137 146 144 Austria 396 380 343 288 283 262 Portugal 115 98 83 73 66 60 Greece 105 98 91 65 62 54 Luxembourg 83 58 47 26 30 25 Western and Southern Europe» 1,762 1,655 1,546 899 889 872 Poland 431 367 99 121 96 53 Slovakia 235 183 149 157 135 129 Hungary 141 96 89 80 75 2B Czech Republic 96 76 64 56 54 50 Croatia 58 48 41 40 36 33 Bulgaria 35 25 19 28 23 19 Romania 30 25 18 12 12 7 Russia 13 8 _ 12 7 = New Europe 1,039 828 479 506 438 364 Other Europe 2,801 2,483 2,025 1,405 1,327 1,236 Mexico ® 37 - - 36 _ - United States 6,931 8,758 11,115 636 533 522 NAFTA 6,968 8,758 11,115 672 533 522 South Korea 2,188 2,054 1,752 975 986 972 Taiwan 1,812 1,336 1,347 72 107 136 Indonesia 224 115 69 49 38 31 Malaysia 126 107 106 104 88 73 Other 288 121 35 18 37 10 Asia-Pacific 4,638 3,733 3,309 1,218 1,256 1,222 South America 78 147 141 40 42 36 Other® 418 439 455 373 393 390 Subtotal 49,583 47,641 48,522 20,809 20,574 19,997 Consolidation” (216) (220) (250) _ _ _ Total 49,367 47,421 48,272 20,809 20,574 19,997 1) Statutory premiums are gross premiums written from sales of life insurance policies as well as gross receipts from sales of unit-linked and other investment-oriented products, in accordance with the statutory accounting practices applicable in the insurer’s home jurisdiction.",3123 3091 3042 3123 3091 3042 Italien 9765 8555 9313 1006 1098 1104 Frankreich 6550 5792 5286 1760 1436 1420 Schweiz 992 1005 1058 432 455 470 Spanien 738 629 547 399 400 350 Belgien 664 597 601 310 302 327 Niederlande 399 424 381 137 146 144 Österreich 396 380 343 288 283 262 Portugal 115 98 83 73 66 60 Griechenland 105 98 91 65 62 54 Luxemburg 83 58 47 26 30 25 West- und Südeuropa ?,0.907305896282196
"2) Loss ratios were 71.6%, 68.4% and 69.7% for 2007, 2006 and 2005, respectively.","2) Die Schadenquote betrug 71,6 (2006: 68,4; 2005: 69,7) Prozent.",0.8825104832649231
7) Represents elimination of transactions between Allianz Group companies in different geographic regions.,7) Die Transaktionen zwischen Gesellschaften der Allianz Gruppe in den verschiedenen Regionen wurden hierin bereinigt.,0.8516359329223633
— Profitability of Private & Corporate Clients division further improved.,– Die Rentabilität des Bereichs Private & Corporate Clients wurde weiter verbessert.,0.8919661045074463
"Dresdner Bank’s operating revenues were down by 20.3% to €5,424 million compared to the previous year.","Die operativen Erträge der Dresdner Bank lagen mit 5 424 Millionen Euro um 20,3 Prozent unter dem Vorjahreswert.",0.9301148056983948
This develop- ment resulted mainly from the effects of the financial markets turbulence which heavily impacted our net trading income.,"Diese Entwicklung war hauptsächlich auf die Turbulenzen an den Finanzmärkten zurückzuführen, die sich erheblich auf unser Handelsergebnis (netto) auswirkten.",0.873373806476593
"Private & Corporate Clients (“PCC”) as well as the Investment Bank (“IB”) contributed positively to this improvement with € 61 million and € 142 million, respectively.",Der Unternehmensbereich Private & Corporate Clients (PCC) und die Investmentbank (IB) trugen mit 61 Mil- lionen Euro beziehungsweise 142 Millionen Euro zu dieser Verbesserung bei.,0.8888921737670898
"Administrative expenses were down by 10.7% to € 4,809 million.","Der Verwaltungsaufwand sank um 10,7 Prozent auf 4 809 Millionen Euro.",0.9392269253730774
Restructuring charges declined from € 422 million to € 51 million.,Die Restrukturierungsaufwendungen gingen von 422 Milli- onen Euro auf 51 Millionen Euro zurück.,0.8665197491645813
"In 2006, higher charges were incurred in connection with the “New Dresdner Plus” reorganization programme.",2006 waren höhere Aufwendungen in Verbindung mit dem Reorganisations- programm „Neue Dresdner Plus“ angefallen.,0.9460012316703796
In 2007 the German tax reform led to a negative one-off effect of € 137 million due to the revaluation of the net deferred tax assets.,"Die Neubewertung der aktiven latenten Steuern (netto) führte, als Folge der deutschen Steuerreform 2007, zu einem negativen Einmaleffekt von 137 Millionen Euro.",0.9040541052818298
"At Dresdner Bank this led to reduced operating revenues and reduced operating profit of €6 mn and €6 mn, respectively, compared to the figures as stated in 2006.",Diese Umstellung verringerte bei der Dresdner Bank die operativen Erträge und das operative Ergebnis um jeweils 6 Mio € im Vergleich zu den 2006 ausgewiesenen Werten.,0.9135439395904541
"Operating revenues Operating profit (loss) Cost-income ratio 2007 2006 2005 2007 2006 2005 2007 2006 2005 €mn €mn €mn €mn €mn €mn €mn €mn €mn Private & Corpo- rate Clients” 3,625 3,624 3,464 884 783 626 74.0 749 77.2 Investment Banking” 1,628 3,111 2,613 (659) 548 351 137.0 82.9 88.1 Corporate Other?)","Operative Erträge Operatives Ergebnis Cost-Income Ratio 2007 2006 2005 2007 2006 2005 2007 2006 2005 Mio € Mio € Mio € Mio € Mio € Mio € Mio € Mio € Mio € Private & Corpo- rate Clients”) 3625 3624 3.464 884 783 626 74,0 749 772 Investment Banking 1628 3111 2613 659 548 351 137,0 32,9 88,1 Corporate Other?)",0.9308175444602966
"171 69 (38) 505 23 (347) —) — — Dresdner Bank 5,424 6,804 6,039 730 1,354 630 89.0 79.7 91.4 Other Banks*) 297 284 279 43 68 74 83.5 75.7 72.4 Total 5,721 7,088 6,318 773 1,422 704 88.7 79.5 90.6 1) Our reporting by division reflects the organizational changes within Dresdner Bank effective starting with 1Q 2007, resulting in two operating divisions, Private & Corporate Clients (“PCC”) and Investment Banking (“IB”).","171 69 38 505 23 347 — — — Dresdner Bank 5424 6804 6039 730 1354 630 89,0 79,7 91,4 Übrige Banken 297 284 279 43 68 24 83,5 75,7 72,4 Summe 5721 7088 6318 773 1422 704 88,7 79,5 90,6 1) Unser Ausweis nach Unternehmensbereichen trägt den strukturellen Änderungen innerhalb der Dresdner Bank mit Wirkung ab dem ersten Quartal 2007 Rechnung, aus denen zwei Geschäfts- bereiche hervorgingen: Private & Corporate Clients und Investment Banking.",0.882101833820343
The Corporate Other division contains income and expense items that are not assigned to Dresdner Bank's operating divisions.,"Der Bereich Corporate Other umfasst Erträge und Aufwendungen, die keinem operativen Unternehmensbereich der Dresdner Bank zugerechnet werden.",0.8882883787155151
4) Consists of non-Dresdner Bank banking operations within our Banking segment.,4) Setzt sich zusammen aus Nicht-Dresdner-Bank-Geschäft innerhalb unseres Banksegments.,0.8923785090446472
"Operating revenues Operating profit (loss) 2007 2006 2005 2007 2006 2005 €mn €mn €mn €mn €mn €mn Germany 4321 4312 4,340 1,488 853 814 The Americas 433 560 176 7 251 (78) Europe 664 1,944 1,571 (907) 234 (110) New Europe 72 60 47 8 2 3 Asia-Pacific 231 212 184 107 82 75 Total 5,721 7,088 6,318 773 1,422 704 t r o p e R t n e m e g a n a M p u o r – Internal growth of 8.1 % in third-party assets under management.","Operative Erträge Operatives Ergebnis 2007 2006 2005 2007 2006 2005 Mio € Mio € Mio € Mio € Mio € Mio € Deutschland 4321 4312 4340 1488 853 814 Nord- und Südamerika 433 560 176 77 251 -78 Europa 664 1944 1571 -907 234 -110 New Europe 72 60 47 8 2 3 Asien-Pazifik 231 212 184 107 32 75 Summe 5721 7088 6318 773 1422 704 t h c i r e b e g a l n r e z n o – Unsere Vermögensverwaltung für Dritte erzielte 8,1 Prozent internes Wachstum.",0.87215656042099
– Cost-income ratio at a very competitive 58.3 %.,"– Die Cost-Income Ratio betrug sehr wettbewerbsfähige 58,3 Prozent.",0.9417417049407959
Negative for- eign currency translation effects amounted to € 96 million.,Die negativen Wechselkurseinflüsse beliefen sich auf 96 Millionen Euro.,0.8540941476821899
Bill Gross is the first fund manager ever to receive three Morningstar Fund Manager of the year awards.,"Bill Gross ist der erste Fondsmanager, der jemals drei „Mor- ningstar Fund Manager of the Year“-Preise erhalten hat.",0.8781816959381104
– PIMCO was awarded “Best Third-Party Provider of Fixed Income Portfolio Management Services in Asia” from Euromoney Private Banking Survey 2007.,– PIMCO wurde im Euromoney Private Banking Survey 2007 mit dem Titel „Best Third-Party Provider of Fixed Income Portfolio Management Services in Asia“ ausgezeichnet.,0.9786849617958069
– Allianz Global Investors Germany was awarded with five stars again according to “Capital” magazine ranking.,– Allianz Global Investors Germany erhielt erneut fünf Sterne vom deutschen Wirtschaftsmagazin „Capital“.,0.9153919816017151
"Allianz Group Annual Report 2007 Group Management Report Operating revenues amounted to € 3,178 million, up 6.3% from a year ago.","Geschäftsbericht Allianz Gruppe 2007 Konzernlagebericht Die operativen Erträge wuchsen im Vergleich zum Vorjahr um 6,3 Prozent auf 3 178 Millionen Euro.",0.8672505021095276
At 58.4% our cost-income ratio remains at a very competitive level.,"Unsere Cost- Income Ratio hielt sich mit 58,4 Prozent auf einem äußerst wettbewerbsfähigen Niveau.",0.8794560432434082
"As of December 31, 2007, the Allianz Group had acquired 43,917 of the 150,000 Class B Units” originally outstanding.",Dezember 2007 hatte die Allianz Gruppe 43 917 der ursprünglich gewährten 150 000 Class-B-Units 1) erworben.,0.9157109260559082
"Allianz Group Annual Report 2007 Group Management Report Income statement and cost-income ratios for the Asset Management segment and AGI 2007 2006 2005 Asset Allianz Asset Allianz Asset Allianz Management Global Management Global Management Global Segment Investors Segment Investors Segment Investors €mn €mn €mn €mn €mn €mn Net fee and commission income) 3,133 3,060 2,924 2,874 2,636 2,597 Net interest income?)",Geschäftsbericht Allianz Gruppe 2007 Konzernlagebericht Gewinn- und Verlustrechnung sowie Cost-Income Ratio für das Segment Asset Management und AGI 2007 2006 2005 Asset Allianz Asset Allianz Asset Allianz Management Global Management Global Management Global Investors Investors Investors Mio € Mio € Mio € Mio € Mio€ Mio€ Provisionsüberschuss 3133 3.060 2924 2874 2636 2597 Zinsüberschuss?,0.891814112663269
81 75 71 66 56 51 Income from financial assets and liabilities carried at fair value through income (net) 31 29 38 37 19 18 Other income 14 14 11 12 11 11 Operating revenues?),8 75 71 66 56 51 Erträge (netto) aus erfolgswirksam zum Zeitwert bewerteten Finanzaktiva und Finanzpassiva 31 29 38 37 19 18 Sonstige Erträge 14 14 11 12 11 11 Operative Erträge?,0.8671058416366577
5) Consists of retention payments for the management and employees of PIMCO and Nicholas Applegate.,5) Enthält Halteprämien für Management und Mitarbeiter von PIMCO und Nicholas Applegate.,0.9059319496154785
"Holding Function Private Equity Total 2007 2006 2005 2007 2006 2005 2007 2006 2005 €mn €mn €mn €mn €mn €mn €mn €mn €mn Operating profit (loss) (446) (824) (932) 121 @ 51 (325) (831) (881) Non-operating items 37 (455) (1,109) (66) 299 (9) (29) (156) (1,118) Income (loss) before income taxes and minori- ties (409) (1,279) (2,041) 55 292 42 (354) (987) (1,999) Net income (loss) (168) (460) (1,286) 10 281 18 (158) (179) (1,268) Allianz Group Annual Report 2007 Group Management Report — Shareholders’ equity of € 47.8 billion.","Holdingfunktion Private Equity Summe 2007 2006 2005 2007 2006 2005 2007 2006 2005 Mio € Mio € Mio € Mio € Mio € Mio € Mio € Mio € Mio € Operatives Ergebnis 446 824 -932 121 -7 51 325) 831 - 881 Nichtoperative Positionen 37 455 -1109 66 299 -9 =29 -156 -1118 Ergebnis vor Ertragsteuern und Anteilen anderer Gesellschafter am Ergebnis 409 -1279 -2041 55 292 42 354 987 -1999 Periodenüberschuss (-fehlbetrag) - 168 -460 -1286 10 281 18 - 158 -179 -1268 – Das Eigenkapital betrug 47,8 Milliarden Euro.",0.8797086477279663
"The Errors resulted primarily from the accounting for the purchase of Dresdner Bank in 2001 and 2002, consolidation of special funds in 2001 and other errors related to minority interest and policyholder participation occurred in combination with mergers.","Die Fehler resultieren im Wesentlichen aus dem Kauf der Dresdner Bank in den Jahren 2001 und 2002, aus der Konsolidierung von Spezialfonds im Jahr 2001 und aus anderen Fehlern in Bezug auf die Bilanzierung von Minderheitenanteilen und der Rückstellung für Beitragsrückerstattung in Zusammenhang mit Fusionen.",0.8585279583930969
"The Errors had the effect of reducing net income by €78 mn in 2006, €42 mn in 2005, and €157 mn for the 4 years from 2001 through 2004.","Die Fehler hatten eine Reduzierung des Jahresüberschusses von 78 Mio € im Jahr 2006, 42 Mio € im Jahr 2005 und 157 Mio € für die vier Jahre von 2001 bis 2004 zur Folge.",0.8589391112327576
