english,german,similarity
"The members of the Supervisory Board shall, as a rule, not be older than 70 years of age.",Die Mitglieder des Aufsichtsrats sollen in der Regel nicht älter als 70 Jahre sein.,0.9113234877586365
"The continuous period of membership for any member of the Supervisory Board should, as a rule, not exceed 12 years.",Die fortlaufende Zugehörigkeitsdauer eines Mitglieds des Aufsichtsrats soll in der Regel einen Zeitraum von 12 Jahren nicht überschreiten.,0.9058893322944641
7.,7.,0.999999463558197
Former Allianz SE Management Board members Former Allianz SE Management Board members are subject to the mandatory corporate law cooling- off period of two years.,Ehemalige Vorstandsmitglieder der Allianz SE Für ehemalige Vorstandsmitglieder der Allianz SE gilt die aktienrechtliche Cooling-Off-Periode von zwei Jahren.,0.923534095287323
II.,II.,0.9999997615814209
"The Supervisory Board of Allianz SE is currently composed in accordance with these objectives, including the diversity concept.","Der Aufsichtsrat der Allianz SE ist aktuell entsprechend dieser Ziele, einschließlich des Diversitätskonzepts, zusammengesetzt.",0.9552600979804993
I.3).,I.3).,1.0
"With four female and eight male Supervisory Board members, the current legislation for equal participation of women and men in leadership positions (statutory gender quota of 30 %) is being met.",Mit vier weiblichen und acht männlichen Aufsichtsratsmitgliedern wird auch die im Gesetz zur gleichberech- tigten Teilhabe von Frauen und Männern an Führungspositionen geregelte Geschlechterquote von 30 % erfüllt.,0.87006676197052
"In addition, the Supervisory Board has five members with international backgrounds.",Dem Aufsichtsrat gehö- ren zudem fünf Mitglieder mit internationalem Hintergrund an.,0.953068733215332
"Based on the objectives regarding its composition, the Supervisory Board of Allianz SE has developed the following skill matrix.",Auf Basis der Ziele für seine Zusammensetzung hat der Aufsichtsrat der Allianz SE folgende Übersicht über seine Qualifikationen („Skill Matrix“) erstellt.,0.852035641670227
Supervisory Board of Allianz SE: skill matrix Diekmann Snabe Boissard Bosse Eichiner Hainer Burkhardt- Berg Le Goaër Grundler Hayward Kirsch Lawrenz Joined Board in 2017 2014 2017 2012 2016 2017 2012 2018 2016 2017 2018 2015 Regulatory requirement (Fit & Proper) ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Independence1 ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ No Overboarding1 ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Gender Nationality male German male Danish female French female Danish male German male German female German male French female German male British male German male German Accounting ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Insurance Actuarial ✓ - ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Practice Investment Management ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Technology ✓ ✓ ✓ ✓ ✓ - ✓ ✓ ✓ - ✓ ✓ Digital Transformation ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Employee Engagement ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Sustainability ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ - ✓ ✓ North America ✓ ✓ - - ✓ ✓ - - - - - - Growth Markets ✓ ✓ - - ✓ ✓ - - - - - - Europe (EU) ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Criteria met.,Aufsichtsrat der Allianz SE: Übersicht über Qualifikationen Diekmann Snabe Boissard Bosse Eichiner Hainer Burkhardt- Berg Le Goaër Grundler Hayward Kirsch Lawrenz Mitglied seit 2017 2014 2017 2012 2016 2017 2012 2018 2016 2017 2018 2015 Aufsichtsrecht- liche ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Anforderung Unabhängig- keit1 ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Kein Overboarding1 ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Geschlecht männlich männlich weiblich weiblich männlich männlich weiblich männlich weiblich männlich männlich männlich Staatsange- hörigkeit Deutsch Dänisch Französisch Dänisch Deutsch Deutsch Deutsch Französisch Deutsch Britisch Deutsch Deutsch Rechnungs- legung ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Versicherungs- technik ✓ - ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Kapitalanlage ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Technologie ✓ ✓ ✓ ✓ ✓ - ✓ ✓ ✓ - ✓ ✓ Digitale Transformation ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Mitarbeiter Engagement ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Nachhaltigkeit ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ - ✓ ✓ Nordamerika ✓ ✓ - - ✓ ✓ - - - - - - Wachstums- märkte ✓ ✓ - - ✓ ✓ - - - - - - Europa (EU) ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Kriterium erfüllt.,0.9009851813316345
1_According to German Corporate Governance Code.,1_Nach Deutschem Corporate Governance Kodex.,0.9343292713165283
"The annual financial statements of Allianz SE, the Allianz Group’s consolidated financial statements, and the respective management reports are publicly available within 90 days of the end of each financial year.",Der Jahresabschluss der Allianz SE und der Konzernabschluss des Allianz Konzerns sowie die jeweiligen Lageberichte sind innerhalb von 90 Tagen nach Ende des jeweiligen Geschäftsjahres öffentlich zugänglich.,0.8576589822769165
You can find the 2022 financial calendar on our website at www.allianz.com/financialcalendar.,Den Finanzkalender für 2022 finden Sie auf unserer Internetseite unter www.allianz.com/finanzkalender.,0.9350695610046387
The first two management levels below the Board of Management comprise a very small comparative group of executives.,Bei den ersten beiden Führungs- ebenen unterhalb des Vorstands handelt es sich um eine sehr kleine Vergleichsgruppe von Führungskräften.,0.8695868253707886
No suitable female candidates could be identified for the very few positions that became vacant in the period considered.,Für die im Bezugszeitraum sehr wenigen frei gewordenen Positionen konnten keine geeigneten Kandidatinnen identifiziert werden.,0.8645336627960205
"In the longer term, Allianz aims to place women in at least 30 % of the positions at these two management levels throughout the Group.",Längerfristig strebt die Allianz auf beiden Führungsebenen unter- halb des Vorstands gruppenweit einen Frauenanteil von mindestens 30 % an.,0.8632938265800476
Allianz continues to work to achieve these targets.,"Die Allianz arbeitet weiter daran, diese Ziele zu erreichen.",0.8927338123321533
All shares carry the same rights and obligations.,Mit allen Aktien sind die gleichen Rechte und Pflichten verbunden.,0.8743278384208679
"Amendments to the Statutes are governed by Article 59 SE Regulation, § 179 AktG, and the Statutes.","Änderungen der Satzung richten sich nach Artikel 59 SE-Verord- nung, § 179 AktG und der Satzung.",0.9169033169746399
"§ 13 (4) of the Statutes of Allianz SE stipulates that, unless mandatory law requires otherwise, changes to the Statutes require a two-thirds majority of the votes cast at a General Meeting or, if at least one half of the share capital is represented, a simple majority of the votes cast.","Gemäß § 13 Absatz 4 der Satzung der Allianz SE bedürfen Satzungsänderungen, soweit nicht zwingende gesetzliche Vorschriften entgegenstehen, einer Mehrheit von zwei Dritteln der abgegebenen Stimmen auf einer Hauptversammlung bzw., wenn mindestens die Hälfte des Grundkapitals vertreten ist, der einfachen Mehrheit der abgegebenen Stimmen.",0.8803228139877319
The Supervisory Board may alter the wording of the Statutes (§ 179 (1) AktG and § 10 of the Statutes).,Der Aufsichtsrat kann die Fassung der Satzung ändern (§ 179 Absatz 1 AktG und § 10 der Satzung).,0.9220960140228271
The members of the Board of Management are appointed by the Supervisory Board for a term of up to five years; reappointment is permitted for a maximum of five years in each case (§ 5 (3) of the Statutes).,"Die Mitglieder des Vorstands werden vom Aufsichtsrat für ei- nen Zeitraum von höchstens fünf Jahren bestellt; Wiederbestellungen, jeweils für weitere höchstens fünf Jahre, sind zulässig (§ 5 Absatz 3 der Satzung).",0.8572882413864136
A simple majority of the votes cast in the Supervisory Board is required to appoint members of the Board of Management.,Für die Bestellung von Vorstandsmitgliedern ist die einfache Mehrheit der abgegebenen Stimmen im Aufsichtsrat erforderlich.,0.8949081301689148
"In the case of a tie vote, the Chairperson of the Supervisory Board, who pursuant to Article 42 of the SE Regulation must be a shareholder representative, shall have the casting vote (§ 8 (3) of the Statutes).","Bei Stimmengleichheit gibt die Stimme des Aufsichtsratsvorsitzenden, der nach Artikel 42 SE-Verordnung zwingend ein Anteilseignervertreter sein muss, den Ausschlag (§ 8 Absatz 3 der Satzung).",0.871920108795166
New shares may only be issued to employees of Allianz SE and its Group companies.,Die neuen Aktien dürfen nur an Mitarbeiter der Allianz SE und ihrer Konzern- gesellschaften ausgegeben werden.,0.9387744665145874
"Together with other treasury shares that are held by Allianz SE, or which are attributable to it under §§ 71a et seq.",Die in diesem Zusammenhang erworbenen Aktien dürfen zusammen mit den anderen von der Allianz SE gehaltenen oder ihr nach den §§ 71a ff.,0.8677875995635986
"The shares acquired pursuant to this authorization may be used, under exclusion of the shareholders’ subscription rights, for any legally admissible purposes, in particular those specified in the authorization.","Die gemäß dieser Ermächtigung erworbenen Aktien können unter Ausschluss des Bezugsrechts der Aktionäre zu allen rechtlich zulässigen, insbesondere den in der Ermächtigung genannten Zwecken verwendet werden.",0.8887557983398438
"AktG, shall at no time exceed 10 % of the share capital of Allianz SE.",AktG zuzurechnenden eigenen Aktien zu keinem Zeitpunkt mehr als 10 % des Grundkapitals der Allianz SE ausmachen.,0.8949145674705505
− Allianz SE is also party to various bancassurance distribution agreements for insurance products in various regions.,− Die Allianz SE ist auch Partei mehrerer Verträge über den Bank- assurance-Vertrieb von Versicherungsprodukten in verschiedenen Regionen.,0.9386042356491089
− The framework agreements between Allianz SE and the subsidiaries of various car manufacturers relating to the distribution of car insurance by the respective car manufacturers each include a clause under which each party has an extraordinary termination right in case there is a change of control of the other party.,"− Die jeweils zwischen der Allianz SE und den Tochtergesellschaften verschiedener Autohersteller geschlossenen Rahmenvereinbarun- gen über den Vertrieb von Kraftfahrzeugversicherungen durch die jeweiligen Autohersteller enthalten eine Bestimmung, gemäß der jede Partei ein außerordentliches Kündigungsrecht im Fall eines Kontrollwechsels bei der jeweils anderen Partei hat.",0.9314011335372925
"− Under the Allianz Equity Incentive Program, Restricted Stock Units (RSUs) – i.e., virtual Allianz shares – are granted to senior management of the Allianz Group worldwide as a stock-based remuneration component.","− Im Rahmen des Allianz Equity Incentive Programms erhält das Top-Management des Allianz Konzerns weltweit Restricted Stock Units (RSUs), also virtuelle Allianz Aktien, als aktienbasierten Ver- gütungsbestandteil.",0.9235727787017822
"It explains the application of the remuneration system in the financial year 2021, using detailed and individualized specifications on the remuneration of current and former members of the Board of Management and the Supervisory Board.",Er erläutert die Anwendung des Vergütungssystems im Geschäftsjahr 2021 anhand detaillierter und individualisierter Angaben zur Vergü- tung der gegenwärtigen und früheren Mitglieder des Vorstands und des Aufsichtsrats.,0.8982763290405273
"The report was created jointly by the Board of Management and the Supervisory Board, and takes into consideration the requirements of § 162 of the German Stock Corporation Act (AktG), and the recommendations of the German Corporate Governance Code in its currently valid version.",Der Bericht wurde von Vorstand und Aufsichtsrat gemeinsam erstellt und berücksichtigt die Anforderungen des deutschen Aktien- gesetzes (§ 162 AktG) sowie die Empfehlungen des Deutschen Corpo- rate Governance Kodex in seiner jeweils gültigen Fassung.,0.8953427672386169
"The details of these adjustments are described in the section “Other Remuneration Principles”, “Deviation From The Remuneration System” and “Remuneration Adjustments”.",Die Details dieser Anpassungen werden im Abschnitt „Weitere Vergütungsregelungen“ unter „Abweichung vom Vergütungssystem“ und „Anpassung der Vergütung“ beschrieben.,0.8903400301933289
The Annual General Meeting approved the system for the remuneration of the members of the Board of Management with a majority of 87.14 %.,"Die Hauptversammlung hat das System zur Vergütung der Mitglieder des Vorstands mit einer Mehrheit von 87,14 % gebilligt.",0.869723379611969
The remuneration system applies to all members of the Board of Management who were active in the financial year 2021.,Das Vergütungssystem gilt für alle im Geschäftsjahr 2021 aktiven Mitglieder des Vorstands.,0.9271236062049866
"He assumed responsibility for the Asset Management division and Allianz Life in the U.S. from Jacqueline Hunt, who is acting as strategic advisor to the Chairperson of the Board of Management as of this date.","Er übernahm die Verantwortung für die Asset Management Division und Allianz Life in den USA von Jacqueline Hunt, die seitdem als strategische Beraterin für den Vorstandsvorsitzenden fungiert.",0.9141027331352234
Remuneration for the new members of the Board of Management was set at the same level as the other ordinary members of the Board of Management.,Die Vergütungen für die neuen Mitglieder des Vorstands wurden auf demselben Niveau wie dem der anderen ordentlichen Mitglieder des Vorstands festgelegt.,0.8954038023948669
Cyber risk security and the impact of rising inflation rates on the insurance business were also regularly discussed.,Ebenso wurden regelmäßig das Thema Cyber Risk Security sowie die Auswirkungen steigender Inflationsraten auf das Versicherungsgeschäft erörtert.,0.9117794632911682
"Furthermore, the Supervisory Board dealt in depth with personnel matters relating to the Board of Management as well as succession planning for the Board of Management and Supervisory Board, especially in the context of the upcoming elections to the Supervisory Board in 2022.","Daneben beschäftigte sich der Aufsichtsrat umfassend mit Vorstandspersonalien sowie der Nachfolgeplanung für den Vorstand und den Aufsichtsrat, insbesondere vor dem Hintergrund der im Jahr 2022 anstehenden Wahlen zum Aufsichtsrat.",0.8628218770027161
The Supervisory Board and various committees also discussed appropriate consideration of non-financial targets in the target-setting process for the Board of Management remuneration.,Ferner befassten sich der Aufsichtsrat und verschiedene Ausschüsse mit der angemessenen Berücksichtigung nichtfinanzieller Ziele im Zielsetzungsprozess für die Vorstandsvergütung.,0.9161995053291321
The Personnel Committee of the Supervisory Board has closely followed the business development from the viewpoint of potential target achievement at Group level and individual remuneration targets for the first half of the year and at year-end.,Der Personalausschuss des Aufsichtsrates hat die Geschäfts- entwicklung unter dem Gesichtspunkt potenzieller Zielerfüllung auf Gruppenebene und individueller Vergütungsziele zum Halbjahr und zum Jahresende eng verfolgt.,0.9184272289276123
"Structured Alpha Funds, particularly in the second half of 2021 and with regards to the target achievement for the financial year.","Structured Alpha Fonds, vor allem im zweiten Halbjahr 2021 und hinsichtlich der Zielerreichung im Geschäftsjahr 2021.",0.9082370400428772
"The key principles are as follows: − Support of the Group’s strategy: The design of variable compensation, and in particular of performance targets, reflects the business strategy and sustainable long-term development of the Allianz Group.",Dabei gelten folgende Grundsätze: − Förderung der Konzernstrategie: Die Ausgestaltung der variab- len Vergütung und insbesondere der Leistungsziele fördert die Geschäftsstrategie und die nachhaltige langfristige Ent- wicklung des Allianz Konzerns.,0.8817687034606934
"− Alignment of pay and performance: The performance-based variable component of the board members’ remuneration forms a significant portion of the overall remuneration, corresponding to 70 % of the target compensation.","− Verknüpfung von Vergütung und Leistung: Die variable, leis- tungsabhängige Vergütung hat einen signifikanten Anteil an der Gesamtvergütung des Vorstands; bei der Zielvergütung entspricht dieser Anteil 70 %.",0.8532845377922058
"This is based on both a horizontal comparison (i.e., with peer companies) and a vertical comparison (in relation to Allianz employees).",Grundlage ist sowohl ein horizontaler Vergleich (also gegenüber vergleichbaren Unternehmen) als auch ein vertikaler (im Verhältnis zu den Allianz Mitarbeiterinnen und Mitarbeitern).,0.8662805557250977
"1_For simplicity reasons, the LTI percentage as well as the LTI target amount are based on target allocation values.",1_Aus Gründen der Vereinfachung basieren der LTI-Prozentsatz sowie der LTI-Zielwert auf dem Ziel-Zuteilungswert.,0.8880563974380493
"They serve to provide a competitive remuneration to attract and retain Board of Management members, whose experience and skills enable them to develop and successfully implement the Allianz Group’s strategy.","Sie dienen der Sicherstellung einer wettbewerbsfähigen Vergütung zur Gewin- nung und Bindung von Vorstandsmitgliedern, die aufgrund ihrer Erfahrung und Fähigkeiten die Strategie des Allianz Konzerns ent- wickeln und erfolgreich umsetzen können.",0.8525002598762512
"The composition aims to balance short-term performance, longer-term success and sustained value creation.","Die Zusammensetzung zielt auf ein ausgewogenes Verhältnis von kurzfristiger Zielerreichung, langfristigem Erfolg und nachhaltiger Wertschöpfung ab.",0.8837111592292786
"The Supervisory Board ensures that the targets for the variable remuneration are challenging, sustainable and ambitious.","Der Aufsichtsrat stellt sicher, dass die Ziele für die variable Vergütung anspruchsvoll, nachhaltig und ambitioniert sind.",0.8756901025772095
"In doing so, the overall responsibility for reaching the Group targets as well as the individual performance with regard to the operational responsibilities of the individual members of the Board of Management are taken into consideration.",Dabei wird sowohl die Gesamtverantwortung des Vorstands für das Erreichen der Konzernziele als auch die individuelle Leistung in Bezug auf den Verantwortungsbereich des einzelnen Vorstandsmitglieds berücksichtigt.,0.8883894085884094
"In the same way, variable remuneration components already paid may be subject to a clawback for three years after payout.",Gleichermaßen können innerhalb von drei Jahren nach Aus- zahlung bereits gezahlte variable Vergütungsbestandteile zurück- gefordert werden (Clawback).,0.889537513256073
"The duration of the deviation shall be determined by the Supervisory Board at its due discretion, but should not exceed a period of four years.","Die Dauer der Abweichung wird vom Aufsichtsrat nach pflichtgemäßem Ermessen, aber längstens für einen Zeitraum von vier Jahren festgelegt.",0.8500669002532959
"In the financial year 2021, the Supervisory Board did not make use of the option to deviate from the remuneration system.","Im Geschäftsjahr 2021 hat der Aufsichtsrat von der Möglichkeit, vom Vergütungssystem abzuweichen, keinen Gebrauch gemacht.",0.8856543302536011
This rule takes up a recommendation of the German Corporate Governance Code and allows for the adjustment of the remuneration in rare unforeseeable exceptional cases.,"Mit dieser Regelung wird einer Empfehlung des Deutschen Corporate Governance Kodex entsprochen und für seltene, unvorhersehbare Situationen eine Anpassungsmöglichkeit im Rahmen des Vergütungs- systems geschaffen.",0.8578553199768066
The application of this rule may also lead to a reduction in the variable remuneration.,Die Anwendung dieser Regelung kann auch zu einer Verminderung der variablen Vergütung führen.,0.941681981086731
"In doing so, it shall take into account the comparison of the Board of Management remuneration horizontally and vertically.",Er berücksichtigt hierbei den Vergleich der Vorstandsvergütung in horizontaler und in vertikaler Hinsicht.,0.8808059096336365
"The aim of this rule is to moderately adjust Board of Management remuneration on the basis of horizontal and vertical salary trends, and thus to avoid major salary increases.","Ziel dieser Regelung ist es, die Vorstandsvergütung entsprechend der hori- zontalen und vertikalen Gehaltsentwicklung moderat anzupassen und damit größere Gehaltssprünge zu vermeiden.",0.8661445379257202
"In the financial year 2021, the Supervisory Board did not make use of the option to adjust the remuneration.",Im Geschäftsjahr 2021 hat der Aufsichtsrat von der Möglichkeit zur Anpassung der Vergütung keinen Gebrauch gemacht.,0.8923864960670471
This regulation is intended to prevent meaningful transactions from having a negative impact on the remuneration of the Management Board.,"Diese Regelung soll verhindern, dass sinnvolle Transaktionen einen negativen Einfluss auf die Vorstandsvergütung haben.",0.8937253355979919
"The minimum, target, and maximum values for the Group financial targets are set annually by the Supervisory Board.","Die Minimum-, Ziel- und Maximalwerte für die finanziellen Kon- zernziele werden jährlich vom Aufsichtsrat festgesetzt.",0.8677413463592529
These are documented for the respective next financial year and published ex- post in the remuneration report.,Diese werden für das jeweils nächste Geschäftsjahr dokumentiert und ex post im Vergütungsbericht veröffentlicht.,0.9126982688903809
"For board members with a functional focus, division-specific performance targets are determined based on their key responsibilities, and qualitatively assessed.",Für Vorstandsmitglieder mit funktionalem Fokus werden die jeweiligen Ziele entsprechend ihrer wesentlichen Ressortverantwortlichkeiten festgelegt und qualitativ bewertet.,0.8589540123939514
The Group’s financial target achievement is limited to a maximum of 150 % and can drop to zero.,Die finanzielle Konzernzielerreichung ist auf maximal 150 % begrenzt und kann auf Null fallen.,0.8904513120651245
"sustainability targets): Customer satisfaction (for example, Net Promoter Score (NPS)) and employee satisfaction (for example, Allianz Engagement Survey) are taken into account in the non-financial targets.",Nachhaltigkeitsziele): Bei den nicht- finanziellen Zielen werden die Zufriedenheit der Kunden (zum Beispiel Net Promoter Score (NPS)) und der Mitarbeiter (zum Beispiel Allianz Engagement Survey) berücksichtigt.,0.9323020577430725
Determining the individual contribution factor (ICF) The Supervisory Board determines the ICF for each member of the Board of Management based on the fulfillment of the individual performance indicators.,Festlegung des individuellen Beitragsfaktors (IBF) Der Aufsichtsrat legt den IBF für jedes Vorstandsmitglied auf Basis von individuellen Leistungsindikatoren fest.,0.8704866766929626
This allows the Supervisory Board to take appropriate consideration of the individual criteria and to react appropriately to changes in priorities during the year.,"Vielmehr erlaubt dies dem Aufsichtsrat, die einzelnen Kriterien in angemessenem Umfang zu berücksichtigen und auf unterjährige Veränderungen der Prioritäten zu reagieren.",0.8619838356971741
− Decarbonizing the investment portfolio in line with the Asset Owner Alliance (AOA) with the interim target of reducing emissions in listed equities and corporate bonds asset classes by 25 % by year-end 2024 (baseline year 2019).,− Dekarbonisierung des Anlageportfolios im Einklang mit der Asset Owner Alliance mit dem Zwischenziel der Reduzierung um 25 % bis Jahresende 2024 (Basisjahr 2019) in den Anlage- klassen börsennotierte Aktien und Unternehmensanleihen.,0.8659008741378784
− Securing the strong sustainability position in three leading sustainability indices.,− Sicherung der starken Nachhaltigkeitspositionierung in drei führenden Nachhaltigkeitsindizes.,0.9275952577590942
The total shareholder return (TSR) of the Allianz share is benchmarked against the TSR of the STOXX Europe 600 insurance index by reflecting the relation of the total performance of the Allianz share (“Allianz TSR”) and the total performance of the STOXX Europe 600 insurance index (“Index TSR”) between the start and end of the four-year contractual vesting period.,Dabei wird das Verhältnis zwischen der gesam- ten Performance der Allianz Aktie (Allianz TSR) und der gesamten Performance des STOXX Europe 600 Insurance Index (Index TSR) zwischen Beginn und Ende der vierjährigen vertraglichen Sperr- frist in einem TSR-Performance-Faktor reflektiert.,0.9393565654754639
"is − To determine the factor, 100 percentage points are added to the result.",− Zur Ermittlung des Faktors werden zum Ergebnis 100 Prozent- punkte hinzugerechnet.,0.916773796081543
"Likewise, the relative TSR performance factor is capped at a maximum of 200 %.",In gleicher Weise ist der relative TSR-Performance- Faktor auf maximal 200 % begrenzt.,0.8814237117767334
"Overall, this results in an achievement rate for the Group's financial targets of 103.47 %.","Insgesamt ergibt sich dadurch ein Zielerreichungsgrad für die finanziellen Konzernziele von 103,47 %.",0.8761768341064453
"The financial performance of the Board of Management, based on the operating business, has to be rated as very strong for the financial year 2021.",Für das Geschäftsjahr 2021 ist die finanzielle Performance des Vorstands bezogen auf das operative Geschäft als sehr stark zu bewer- ten.,0.8899126052856445
The solvency stabilized at a good level.,Die Solvabilität konnte auf gutem Niveau stabilisiert werden.,0.8861461281776428
Almost all business divisions made a positive contribution and some have significantly exceeded the target level.,Nahezu alle Geschäftsbereiche haben einen positiven Beitrag geleis- tet und liegen teilweise signifikant über dem angestrebten Zielniveau.,0.9206604361534119
The Iberia & Latin America region and the non-operating business of the Asset Management are the exception.,Die Bereiche Iberia & Lateinamerika und das nicht-operative Ergebnis des Asset-Management-Segments bilden die Ausnahme.,0.8838639855384827
The strong performance overall was achieved on a sustainable basis.,Die starke Gesamtleistung wurde auf einer nachhaltigen Basis erreicht.,0.9148534536361694
"As in the financial year 2020, both customers and employees once again awarded the Board of Management a very good rating in the financial year 2021, as revealed by the indicators such as Net Promoter Score, Inclusive Meritocracy Index, and Work Well Index Plus.","Wie im Geschäftsjahr 2020 haben auch im Geschäftsjahr 2021 Kundinnen und Kunden sowie Mitarbeiterinnen und Mitarbeiter über die abgefragten Indikatoren, wie zum Beispiel Net Promoter Score, Inclusive Meritocracy Index und Work Well Index Plus, dem Vorstand erneut ein sehr gutes Zeugnis ausgestellt.",0.8888612389564514
The environmental target set for reducing CO2 emissions was also clearly exceeded.,Auch das gesetzte Umweltziel in Form der geplanten CO2-Reduktion wurde deutlich übererfüllt.,0.8506263494491577
"He worked consistently on the Allianz Group’s S&P rating, the solvency ratio, and liquidity, which he reinforced through very good capital management, such as successful transactions with closed life insurance policies.","Er arbeitete konsequent am S&P Rating, der Solvenzquote und Liquidität des Allianz Konzerns, und stärkte diese durch sehr gutes Kapitalmanage- ment, wie zum Beispiel erfolgreiche Transaktionen mit geschlossenen Lebensversicherungsportfolien.",0.8647328615188599
Mr. Terzariol was also convincing in his communication of the new financial targets on the Capital Markets Day and of the preparations for the introduction of IFRS 9/17.,Auch konnte Herr Terzariol mit seiner Kommunikation der neuen finanziellen Ziele auf dem Capital Markets Day und den Vorbereitungen auf die Einführung von IFRS 9/17 über- zeugen.,0.952640950679779
"The Supervisory Board expects further progress to be made in 2022 on accumulation control, the management of potential reputational risks, and in monitoring and managing the transformation and IT activities.","Für 2022 erwartet der Aufsichtsrat weiteren Fortschritt bei der Akkumulationskontrolle, im Management von potenziellen Reputa- tionsrisiken und bei der Überwachung und Steuerung der Transfor- mations- und IT-Aktivitäten.",0.9063692092895508
"Dr. Günther Thallinger achieved a performance that exceeded expectations in investment management, for which he was responsible.",Dr. Günther Thallinger hat mit dem von ihm verantworteten Investmentmanagement ein über den Erwartungen liegendes Invest- mentergebnis erreicht.,0.9201717972755432
"Dr. Thallinger also played a significant role in further structuring and implementing the Allianz Group‘s sustainability ambitions with regard to environmental, social and governance (ESG) issues, whereby it achieved the leading position among the insurance companies in the Dow Jones Sustainability Index Ranking 2021.","Darüber hinaus war Herr Dr. Thallinger wesentlich beteiligt an der weiteren Ausgestaltung und Umsetzung der Nachhaltigkeitsambitionen des Allianz Konzerns im Bereich Umwelt, Soziales und Governance, die zur führenden Position unter den Versicherern im Dow Jones Sustainability Index Ranking 2021 geführt haben.",0.9014804363250732
"The Supervisory Board expects to make further efforts in consistently realizing potential in the area of health insurance, especially through new cross-border digital initiatives as well as strengthening the competitive position as an investor in global capital markets, especially in non-listed assets.","Weitere Anstrengungen erwartet der Aufsichtsrat hinsichtlich der konsequenteren Realisierung der Potentiale im Bereich der Kranken- versicherung, insbesondere über neue digitale grenzüberschreitende Initiativen, sowie eine Verbesserung der Wettbewerbsposition als Investor auf den globalen Kapitalmärkten, insbesondere bei nicht börsennotierten Vermögenswerten.",0.9212666749954224
"Despite the numerous group-wide transformation initiatives, IT costs remained in line with expectations.",Trotz der zahlreichen konzernweiten Transformations- initiativen blieben die IT-Kosten im Rahmen der Erwartungen.,0.8840569257736206
The IT stability was maintained at a high level and the IT security of the Allianz Group was improved further.,Dabei konnte die IT-Stabilität auf hohem Niveau gehalten und die IT-Sicher- heit des Allianz Konzerns weiter verbessert werden.,0.8862703442573547
The very positive development of employee satisfaction in her area of responsibility is also worth mentioning.,Hervorzuheben ist auch die sehr positive Entwicklung der Mitarbeiterzufriedenheit in ihrem Verantwortungsbereich.,0.8908107280731201
"The Supervisory Board expects further progress, especially in synchronizing the global and local measures taken to implement the Business Master Platform, and the consistent alignment of personnel development to the new requirements.",Weitere Fortschritte erwartet der Aufsichtsrat insbesondere bei der Synchronisierung der globalen und lokalen Maßnahmen zur Umsetzung der Business Master Plattform und der konsequenten Ausrichtung der Personalentwicklung an den neuen Anforderungen.,0.9489685893058777
"In addition to Allianz’s leadership among the Asian insurance units, the authorization it was granted to establish an insurance asset management company is another very positive issue.","Sehr positiv zu vermerken war, neben der Führung der asiatischen Versicherungseinheiten, die Ertei- lung der Genehmigung an die Allianz zur Gründung einer Insurance Asset Management Company.",0.888679563999176
Allianz is therefore the first company in China to be able to establish a fully foreign-owned insurance asset management enterprise on the Chinese market.,"Die Allianz ist damit das erste Unter- nehmen, das eine sich vollständig in ausländischem Besitz befindliche Insurance Asset Management Company auf dem chinesischen Markt etablieren konnte.",0.909773051738739
Allianz is now the sole owner of this company.,Die Allianz ist nun Alleineigentümerin dieser Gesellschaft.,0.916100025177002
